ジョジョ～その血の運命～,BEGINNER,2,15,18,0,0,0,BASIC,4,25,24,9,7,0,DIFFICULT,8,52,42,18,13,16,EXPERT,12,68,73,40,25,51
ずっとみつめていて (Ryu☆Remix),BEGINNER,1,12,13,0,0,0,BASIC,7,40,26,23,27,0,DIFFICULT,9,56,40,12,22,12,EXPERT,12,77,53,14,20,47,CHALLENGE,15,104,103,3,42,102
晴天Bon Voyage,BEGINNER,4,23,28,1,4,0,BASIC,7,37,38,3,22,1,DIFFICULT,9,51,47,16,56,6,EXPERT,12,64,67,27,84,16
創世ノート,BEGINNER,2,13,25,9,39,0,BASIC,8,42,50,20,57,2,DIFFICULT,10,57,58,25,61,14,EXPERT,13,81,66,58,42,39
ちくわパフェだよ☆CKP,BEGINNER,4,22,25,3,0,0,BASIC,7,36,42,1,23,1,DIFFICULT,9,51,42,20,24,4,EXPERT,12,64,68,45,19,15,CHALLENGE,14,86,85,74,10,39
†渚の小悪魔ラヴリィ～レイディオ†,BEGINNER,2,22,23,0,0,0,BASIC,6,44,31,16,52,0,DIFFICULT,11,69,63,23,63,18,EXPERT,16,109,113,54,27,86,CHALLENGE,9,56,55,96,49,10
虹色の花,BEGINNER,3,16,14,5,5,0,BASIC,5,34,28,9,83,0,DIFFICULT,8,54,42,52,39,9,EXPERT,11,73,56,41,26,25
フー・フローツ,BEGINNER,3,25,30,1,0,0,BASIC,6,39,30,5,22,0,DIFFICULT,9,60,52,27,19,15,EXPERT,12,79,67,30,16,40
ふりそでーしょん,BEGINNER,2,14,16,1,0,0,BASIC,4,22,25,3,14,0,DIFFICULT,8,51,50,3,21,4,EXPERT,12,81,66,63,24,25
めうめうぺったんたん!!,BEGINNER,3,22,30,0,31,0,BASIC,6,35,30,16,24,0,DIFFICULT,9,56,46,34,24,9,EXPERT,12,72,84,41,24,30,CHALLENGE,16,124,92,40,37,101
ラキラキ,BEGINNER,2,14,13,12,22,0,BASIC,7,47,40,30,40,4,DIFFICULT,10,64,54,18,40,22,EXPERT,13,82,61,21,37,63
凛として咲く花の如く ～ひなビタ♪ edition～,BEGINNER,3,24,27,5,33,0,BASIC,5,29,27,1,39,0,DIFFICULT,8,46,40,18,63,4,EXPERT,11,64,54,18,66,22
ACROSS WORLD,BEGINNER,2,14,15,5,0,0,BASIC,4,20,23,1,54,0,DIFFICULT,8,46,38,10,2,1,EXPERT,12,71,61,25,2,20,CHALLENGE,14,82,111,81,52,70
Ah La La La,BEGINNER,1,18,16,0,0,0,BASIC,5,28,21,3,57,0,DIFFICULT,7,35,27,30,45,6,EXPERT,12,69,48,10,20,49
Air Heroes,BEGINNER,3,21,21,1,0,0,BASIC,9,54,50,32,67,7,DIFFICULT,11,65,50,21,62,20,EXPERT,15,103,108,25,36,100,CHALLENGE,17,162,108,29,56,111
Another Phase,BEGINNER,4,24,25,3,35,0,BASIC,7,53,38,3,9,9,DIFFICULT,11,64,51,14,11,40,EXPERT,15,122,102,30,11,109,CHALLENGE,16,126,102,60,11,110
Back In Your Arms,BEGINNER,2,14,10,7,0,0,BASIC,5,29,21,12,36,0,DIFFICULT,8,46,38,5,36,12,EXPERT,10,58,43,12,42,29
Beautiful Dream,BEGINNER,3,19,15,3,0,0,BASIC,7,45,30,23,13,0,DIFFICULT,9,51,52,18,27,9,EXPERT,12,69,60,45,41,22,CHALLENGE,15,96,110,56,64,98
Blew My Mind,BEGINNER,4,25,25,0,4,0,BASIC,9,57,77,23,24,2,DIFFICULT,12,83,115,29,19,24,EXPERT,16,131,141,81,11,83,CHALLENGE,18,162,200,98,23,103
Bombay Bomb,BEGINNER,2,21,18,3,0,0,BASIC,6,33,30,12,58,2,DIFFICULT,10,59,42,0,0,15,EXPERT,12,81,54,0,0,43
Burst The Gravity,BEGINNER,2,17,18,7,15,0,BASIC,5,32,24,5,25,0,DIFFICULT,8,49,43,20,27,10,EXPERT,11,61,49,20,27,25
Children of the Beat,BEGINNER,3,13,13,0,0,0,BASIC,7,33,26,54,28,0,DIFFICULT,9,51,46,32,60,8,EXPERT,11,60,53,81,44,13,CHALLENGE,12,72,53,72,24,23
Chinese Snowy Dance,BEGINNER,4,26,28,3,36,0,BASIC,7,43,43,16,80,3,DIFFICULT,12,70,65,7,62,45,EXPERT,16,128,108,5,58,105
Choo Choo TRAIN,BEGINNER,1,8,9,0,5,0,BASIC,3,18,14,1,17,0,DIFFICULT,6,31,23,7,34,3,EXPERT,8,40,33,20,32,15
Condor,BEGINNER,2,18,23,5,0,0,BASIC,6,37,35,21,49,1,DIFFICULT,9,50,41,25,48,17,EXPERT,13,72,70,10,27,70,CHALLENGE,15,95,94,32,70,104
Confession,BEGINNER,2,12,12,1,11,0,BASIC,4,20,25,10,40,0,DIFFICULT,7,38,37,27,56,4,EXPERT,12,58,50,47,74,30,CHALLENGE,14,89,93,52,40,101
Desert Journey,BEGINNER,3,15,17,14,0,0,BASIC,5,27,23,14,3,0,DIFFICULT,8,43,46,29,21,7,EXPERT,12,68,58,16,40,46,CHALLENGE,15,93,87,58,26,103
Diamond Night,BEGINNER,3,14,16,0,22,0,BASIC,5,23,22,3,32,0,DIFFICULT,8,42,33,14,42,9,EXPERT,12,60,50,1,43,34,CHALLENGE,14,78,73,14,43,100
Elemental Creation,BEGINNER,8,44,54,10,36,0,BASIC,11,68,111,5,29,11,DIFFICULT,14,96,131,14,29,24,EXPERT,17,145,145,47,23,70,CHALLENGE,18,165,152,49,23,96
Empathetic,BEGINNER,4,24,22,5,42,0,BASIC,7,44,37,9,21,1,DIFFICULT,11,70,60,14,24,26,EXPERT,14,82,82,10,24,75
escape,BEGINNER,3,23,23,0,0,0,BASIC,5,33,23,5,11,0,DIFFICULT,8,46,34,38,19,8,EXPERT,10,59,46,49,19,20,CHALLENGE,13,81,52,109,25,76
Everything I Need,BEGINNER,1,11,15,0,0,0,BASIC,4,20,15,1,72,0,DIFFICULT,6,31,27,7,113,7,EXPERT,9,42,35,1,89,25
Find The Way,BEGINNER,3,18,27,3,54,0,BASIC,7,36,27,16,62,0,DIFFICULT,10,57,55,12,34,16,EXPERT,12,75,96,30,34,43
GAIA,BEGINNER,3,21,22,10,8,0,BASIC,10,54,51,14,36,12,DIFFICULT,13,78,74,27,24,46,EXPERT,16,117,109,0,0,107
heron,BEGINNER,3,21,22,0,7,0,BASIC,6,40,30,7,31,0,DIFFICULT,9,57,52,69,27,9,EXPERT,12,81,60,60,10,37,CHALLENGE,13,76,75,60,21,46
Hoping To Be Good,BEGINNER,2,17,20,3,0,0,BASIC,5,23,20,3,59,0,DIFFICULT,7,40,40,7,56,8,EXPERT,12,59,55,0,11,40
JOKER,BEGINNER,2,15,13,1,0,0,BASIC,4,23,20,1,27,0,DIFFICULT,8,54,40,20,7,14,EXPERT,11,73,53,34,29,42,CHALLENGE,14,84,73,96,19,94
LOVE & JOY -Risk Junk MIX-,BEGINNER,3,22,22,9,0,0,BASIC,4,30,30,5,12,0,DIFFICULT,9,64,44,41,25,12,EXPERT,13,87,82,61,21,41
Magnetic,BEGINNER,3,22,24,0,3,0,BASIC,7,46,49,7,54,7,DIFFICULT,11,66,73,12,61,50,EXPERT,15,97,108,18,51,105,CHALLENGE,17,114,102,27,68,111
Mickey Mouse March(Eurobeat Version),BEGINNER,2,14,18,0,0,0,BASIC,5,32,25,10,15,0,DIFFICULT,7,43,44,36,21,6,EXPERT,11,66,56,21,6,35
Monkey Business,BEGINNER,3,20,23,9,0,5,BASIC,6,43,46,36,36,16,DIFFICULT,9,59,80,29,67,58,EXPERT,13,76,97,36,29,102,CHALLENGE,16,122,133,30,58,133
New Generation,BEGINNER,4,24,23,14,0,0,BASIC,7,40,47,9,18,3,DIFFICULT,10,69,63,9,11,19,EXPERT,14,95,94,5,63,66,CHALLENGE,17,139,113,60,25,104
New Gravity,BEGINNER,3,22,25,5,19,0,BASIC,6,42,38,14,12,0,DIFFICULT,9,58,51,5,3,19,EXPERT,12,73,57,16,3,39,CHALLENGE,14,91,89,21,3,100
nightbird lost wing,BEGINNER,3,16,14,1,0,0,BASIC,7,33,29,1,39,0,DIFFICULT,10,62,51,30,36,18,EXPERT,14,92,74,47,26,76
PRANA,BEGINNER,4,28,31,9,13,0,BASIC,8,50,38,10,39,7,DIFFICULT,11,69,54,38,20,33,EXPERT,14,91,77,60,15,70,CHALLENGE,16,119,112,70,17,104
printemps,BEGINNER,3,23,27,0,0,0,BASIC,6,32,27,3,14,0,DIFFICULT,10,50,55,18,23,13,EXPERT,13,74,97,20,13,76
Qipchãq,BEGINNER,3,18,18,9,9,0,BASIC,5,29,25,16,25,2,DIFFICULT,8,49,43,27,40,12,EXPERT,12,66,50,69,35,34
RЁVOLUTIΦN,BEGINNER,3,20,25,0,8,0,BASIC,7,44,33,3,74,0,DIFFICULT,11,64,67,58,62,10,EXPERT,14,94,75,43,24,38,CHALLENGE,17,151,117,49,24,103
Right on time (Ryu☆Remix),BEGINNER,2,20,24,0,0,0,BASIC,6,36,24,61,32,0,DIFFICULT,9,52,49,38,11,16,EXPERT,14,77,74,78,8,85,CHALLENGE,13,56,49,200,17,49
sola,BEGINNER,2,18,16,1,2,0,BASIC,5,31,22,12,34,0,DIFFICULT,9,49,44,12,66,14,EXPERT,12,77,56,14,25,79
Somehow You Found Me,BEGINNER,3,23,30,0,0,0,BASIC,6,28,30,12,0,0,DIFFICULT,10,60,52,69,9,13,EXPERT,13,80,67,76,0,33,CHALLENGE,16,136,89,45,19,101
south,BEGINNER,2,18,17,1,0,0,BASIC,5,31,23,12,13,0,DIFFICULT,8,42,40,12,22,5,EXPERT,10,58,40,29,47,21,CHALLENGE,10,58,46,125,17,49
Spanish Snowy Dance,BEGINNER,3,18,30,12,0,0,BASIC,7,46,37,29,73,0,DIFFICULT,11,73,60,32,16,35,EXPERT,15,100,89,49,68,103,CHALLENGE,17,141,110,54,33,107
Starry HEAVEN,BEGINNER,2,15,15,1,0,0,BASIC,5,24,23,7,24,1,DIFFICULT,8,39,39,14,33,3,EXPERT,11,56,63,23,32,16,CHALLENGE,13,67,79,74,26,38
Straight Oath,BEGINNER,3,19,30,3,0,0,BASIC,8,43,45,18,66,2,DIFFICULT,11,59,60,30,51,14,EXPERT,13,86,68,38,30,42,CHALLENGE,15,103,110,30,72,93
STULTI,BEGINNER,4,20,27,3,78,0,BASIC,9,41,48,32,65,9,DIFFICULT,12,61,62,36,82,48,EXPERT,15,96,90,32,56,111
Sucka Luva,BEGINNER,1,13,9,0,0,0,BASIC,4,24,19,3,12,0,DIFFICULT,7,40,39,25,9,15,EXPERT,11,50,44,83,9,27
Summer Fairytale,BEGINNER,2,14,17,7,15,0,BASIC,5,23,23,7,66,0,DIFFICULT,7,33,35,25,69,2,EXPERT,9,38,40,29,82,6,CHALLENGE,14,74,64,49,28,73
Sweet Rain,BEGINNER,3,24,19,5,0,0,BASIC,6,35,25,10,45,0,DIFFICULT,9,53,45,27,34,16,EXPERT,12,75,70,25,51,53
Synergy For Angels,BEGINNER,3,18,20,9,37,0,BASIC,7,47,40,18,30,4,DIFFICULT,10,67,46,21,28,22,EXPERT,14,93,86,10,22,87
Tell me what to do,BEGINNER,2,18,18,3,0,0,BASIC,5,25,24,16,3,0,DIFFICULT,9,43,42,10,100,18,EXPERT,12,73,60,0,7,48,CHALLENGE,14,88,90,14,27,100
The Island Song,BEGINNER,1,12,14,0,0,0,BASIC,3,14,14,1,28,0,DIFFICULT,7,31,28,0,40,18,EXPERT,9,43,38,0,6,46,CHALLENGE,13,77,56,45,40,106
THE REASON,BEGINNER,1,10,11,10,0,5,BASIC,4,14,15,9,46,11,DIFFICULT,7,34,42,10,36,56,EXPERT,12,58,50,1,21,102,CHALLENGE,15,79,69,124,28,115
The Wind of Gold,BEGINNER,3,26,21,1,0,0,BASIC,6,43,35,30,37,0,DIFFICULT,10,56,49,36,33,24,EXPERT,14,87,77,74,49,100
Top The Charts,BEGINNER,3,20,20,1,0,0,BASIC,5,28,26,3,16,0,DIFFICULT,8,49,40,14,29,5,EXPERT,12,65,66,52,46,28,CHALLENGE,14,91,73,101,34,78
Triple Journey -TAG EDITION-,BEGINNER,4,26,30,12,33,0,BASIC,8,50,45,9,29,6,DIFFICULT,12,81,60,14,28,37,EXPERT,16,135,110,34,20,106,CHALLENGE,18,175,110,63,18,112
WILD SIDE,BEGINNER,3,20,27,16,0,0,BASIC,6,41,34,20,42,0,DIFFICULT,9,55,47,29,17,14,EXPERT,11,64,55,27,53,30,CHALLENGE,13,80,68,38,49,61
Windy Fairy,BEGINNER,2,18,30,0,2,0,BASIC,7,39,30,5,45,0,DIFFICULT,11,58,60,32,44,13,EXPERT,15,94,97,10,51,100
Wow Wow VENUS,BEGINNER,2,15,12,0,0,0,BASIC,4,27,26,1,84,0,DIFFICULT,8,47,45,41,48,9,EXPERT,11,62,58,49,35,29
You,BEGINNER,1,9,9,0,9,0,BASIC,3,18,11,0,72,0,DIFFICULT,6,28,20,9,111,10,EXPERT,10,40,36,0,95,53
朝色の紙飛行機,BEGINNER,2,20,21,1,21,0,BASIC,5,28,21,1,80,0,DIFFICULT,9,43,43,16,54,12,EXPERT,13,68,87,27,49,73
妖隠し -あやかしかくし-,BEGINNER,4,19,17,5,0,4,BASIC,7,39,35,1,21,30,DIFFICULT,11,72,52,23,24,102,EXPERT,14,103,74,5,27,120
阿波おどり -Awaodori- やっぱり踊りはやめられない,BEGINNER,5,27,20,3,0,0,BASIC,9,45,34,32,86,7,DIFFICULT,12,63,54,30,18,43,EXPERT,14,91,81,5,10,103
エンドルフィン,BEGINNER,4,31,26,5,12,0,BASIC,8,48,33,30,9,6,DIFFICULT,12,71,66,12,16,70,EXPERT,15,115,102,38,17,107
御千手メディテーション,BEGINNER,4,25,30,7,17,0,BASIC,8,44,46,27,31,4,DIFFICULT,12,63,68,21,38,36,EXPERT,15,93,92,18,33,101
乙女繚乱 舞い咲き誇れ,BEGINNER,4,22,26,3,31,0,BASIC,7,37,34,5,37,0,DIFFICULT,10,58,52,21,35,13,EXPERT,13,75,69,41,37,27
女言葉の消失,BEGINNER,3,18,17,9,24,0,BASIC,6,32,28,18,35,0,DIFFICULT,9,50,39,18,42,15,EXPERT,13,67,56,36,18,53
クリムゾンゲイト,BEGINNER,3,21,24,1,11,0,BASIC,7,38,32,9,25,0,DIFFICULT,10,58,49,9,15,11,EXPERT,13,87,82,41,12,46
激アツ☆マジヤバ☆チアガール,BEGINNER,3,14,21,0,16,0,BASIC,6,36,28,0,32,0,DIFFICULT,9,50,42,23,65,6,EXPERT,13,74,70,27,32,43
幻想系世界修復少女,BEGINNER,3,22,23,0,0,0,BASIC,6,43,31,7,15,0,DIFFICULT,9,66,56,9,31,14,EXPERT,12,78,64,47,51,27
恋はどう？モロ◎波動OK☆方程式!!,BEGINNER,4,25,29,1,0,0,BASIC,7,43,38,10,34,0,DIFFICULT,11,64,68,16,27,10,EXPERT,14,91,97,25,39,32
漆黒のスペシャルプリンセスサンデー,BEGINNER,4,19,25,0,10,0,BASIC,8,45,33,0,17,0,DIFFICULT,11,59,50,25,46,8,EXPERT,13,72,66,49,53,21
灼熱Beach Side Bunny,BEGINNER,3,25,25,16,0,0,BASIC,7,41,38,70,62,1,DIFFICULT,11,68,63,104,13,40,EXPERT,15,97,101,128,16,103
セツナトリップ,BEGINNER,1,17,18,0,8,0,BASIC,4,26,24,7,17,0,DIFFICULT,10,55,48,34,13,18,EXPERT,14,89,72,14,17,100
地方創生☆チクワクティクス,BEGINNER,2,12,21,7,0,0,BASIC,6,33,28,20,7,0,DIFFICULT,10,50,56,41,22,8,EXPERT,13,74,84,41,22,43
ちゅ～いん☆バニー,BEGINNER,3,19,22,1,0,0,BASIC,6,31,30,10,30,0,DIFFICULT,8,47,44,27,36,7,EXPERT,10,63,52,41,24,20,CHALLENGE,13,75,75,105,32,42
チョコレートスマイル,BEGINNER,3,15,24,1,0,0,BASIC,6,29,32,10,19,0,DIFFICULT,9,46,48,25,49,5,EXPERT,12,62,65,76,26,15
デッドボヲルdeホームラン,BEGINNER,3,22,24,3,0,0,BASIC,6,33,30,30,26,0,DIFFICULT,9,49,48,45,61,11,EXPERT,13,76,78,32,30,77
天空の華,BEGINNER,4,19,20,0,9,0,BASIC,7,30,33,3,13,0,DIFFICULT,12,62,53,10,16,27,EXPERT,15,113,110,47,11,105
ドキドキ☆流星トラップガール!!,BEGINNER,3,23,23,5,4,0,BASIC,6,36,23,18,17,0,DIFFICULT,9,56,46,30,9,15,EXPERT,14,87,81,34,18,101
突撃!ガラスのニーソ姫!,BEGINNER,4,30,30,9,19,0,BASIC,7,41,30,30,61,0,DIFFICULT,11,61,61,20,59,21,EXPERT,14,83,103,43,44,81
轟け!恋のビーンボール!!,BEGINNER,3,28,30,1,14,0,BASIC,7,40,30,54,13,0,DIFFICULT,11,64,60,72,15,19,EXPERT,16,108,110,58,6,101
ドーパミン,BEGINNER,7,33,27,3,20,0,BASIC,10,59,55,25,8,15,DIFFICULT,13,75,90,10,18,61,EXPERT,17,144,123,18,1,120
嘆きの樹,BEGINNER,4,22,26,7,30,0,BASIC,8,46,40,29,59,8,DIFFICULT,12,72,53,21,33,35,EXPERT,16,114,103,94,23,105,CHALLENGE,18,144,116,87,42,111
夏色DIARY -DDR mix-,BEGINNER,3,19,26,1,19,0,BASIC,7,37,26,9,20,0,DIFFICULT,10,70,53,21,16,27,EXPERT,14,104,80,27,11,100
爆なな☆てすとロイヤー,BEGINNER,4,25,25,0,4,0,BASIC,7,46,33,9,19,0,DIFFICULT,11,64,66,9,20,15,EXPERT,13,86,75,41,18,36
はなまるぴっぴはよいこだけ,BEGINNER,4,18,21,0,24,0,BASIC,7,37,28,3,28,0,DIFFICULT,10,49,50,56,12,9,EXPERT,12,65,64,27,10,26
パ→ピ→プ→Yeah!,BEGINNER,3,12,26,0,0,0,BASIC,5,17,26,9,27,0,DIFFICULT,10,54,53,36,20,16,EXPERT,13,66,66,38,21,45
バンブーソード・ガール,BEGINNER,2,15,17,0,0,0,BASIC,7,46,34,16,11,0,DIFFICULT,11,70,69,41,22,18,EXPERT,15,111,102,29,30,88,CHALLENGE,18,135,119,61,44,104
ビビットストリーム,BEGINNER,4,26,30,3,31,0,BASIC,6,39,30,20,30,0,DIFFICULT,10,60,53,14,53,13,EXPERT,13,81,68,23,34,32
星屑のキロク,BEGINNER,3,18,22,3,12,0,BASIC,6,38,37,9,60,1,DIFFICULT,9,53,45,21,87,12,EXPERT,11,65,60,27,88,23
ホメ猫☆センセーション,BEGINNER,4,31,33,1,13,0,BASIC,6,34,33,1,13,0,DIFFICULT,10,61,66,27,14,6,EXPERT,13,91,66,41,19,34
マインド・ゲーム,BEGINNER,3,23,22,0,0,0,BASIC,7,41,30,38,43,0,DIFFICULT,10,58,60,54,47,14,EXPERT,14,88,82,23,35,64
回レ!雪月花,BEGINNER,2,19,20,1,0,0,BASIC,5,31,26,10,21,0,DIFFICULT,8,46,40,49,23,7,EXPERT,11,68,53,27,16,26,CHALLENGE,13,76,73,65,24,67
ミライプリズム,BEGINNER,2,15,17,7,17,0,BASIC,4,26,23,10,27,0,DIFFICULT,7,40,34,9,68,10,EXPERT,10,50,46,40,86,21
滅亡天使 † にこきゅっぴん,BEGINNER,4,31,33,0,3,0,BASIC,6,37,33,7,18,0,DIFFICULT,9,51,50,56,15,5,EXPERT,12,71,66,41,16,23
野球の遊び方　そしてその歴史　～決定版～,BEGINNER,3,23,17,5,4,0,BASIC,6,32,29,38,37,0,DIFFICULT,9,44,46,43,37,9,EXPERT,14,70,76,69,28,63
ヤマトなでなで♡かぐや姫,BEGINNER,2,18,20,0,8,0,BASIC,6,34,33,21,67,0,DIFFICULT,8,43,46,29,51,5,EXPERT,11,60,53,27,52,18,CHALLENGE,14,80,86,29,94,72
ラクガキスト,BEGINNER,4,35,33,3,0,0,BASIC,7,54,33,3,1,0,DIFFICULT,10,63,49,72,1,6,EXPERT,13,93,66,18,1,37,CHALLENGE,16,134,116,25,1,103
海神,BEGINNER,3,20,26,5,18,0,BASIC,8,37,39,18,92,2,DIFFICULT,12,62,58,9,53,30,EXPERT,16,93,102,7,65,105
Adularia,BEGINNER,3,23,30,0,8,0,BASIC,6,31,30,5,38,0,DIFFICULT,10,50,60,32,41,11,EXPERT,14,73,82,20,51,52
ÆTHER,BEGINNER,6,36,54,14,15,0,BASIC,9,62,68,36,31,3,DIFFICULT,14,92,104,56,23,15,EXPERT,17,132,111,87,13,45
AWAKE,BEGINNER,3,23,22,1,26,0,BASIC,5,32,30,1,31,0,DIFFICULT,10,62,52,21,41,16,EXPERT,13,81,67,34,51,35,CHALLENGE,16,125,110,30,50,105
chaos eater,BEGINNER,6,34,30,7,14,0,BASIC,8,47,30,29,15,0,DIFFICULT,12,73,61,32,13,28,EXPERT,16,109,107,52,15,102
Cleopatrysm,BEGINNER,4,30,31,3,9,0,BASIC,7,41,31,12,18,0,DIFFICULT,11,59,55,25,20,17,EXPERT,15,95,94,20,19,82
Daily Lunch Special,BEGINNER,3,25,34,0,12,0,BASIC,7,40,42,5,65,0,DIFFICULT,10,58,59,10,89,14,EXPERT,14,88,85,50,73,51
Dance Partay,BEGINNER,2,15,16,3,0,0,BASIC,5,25,22,0,68,0,DIFFICULT,7,42,39,18,31,6,EXPERT,11,56,44,36,34,23,CHALLENGE,13,73,56,20,15,78
Destination,BEGINNER,4,23,30,1,28,0,BASIC,9,45,42,20,49,11,DIFFICULT,12,68,84,21,60,80,EXPERT,15,91,107,27,61,111
Din Don Dan,BEGINNER,2,16,17,0,0,0,BASIC,5,31,23,5,7,0,DIFFICULT,7,44,40,40,16,7,EXPERT,10,62,52,25,20,43,CHALLENGE,12,73,58,29,16,52
Dispersion Star,BEGINNER,3,20,22,0,16,0,BASIC,5,34,30,1,37,0,DIFFICULT,9,56,44,0,51,14,EXPERT,13,75,89,10,51,55
Do The Evolution,BEGINNER,1,17,18,1,0,0,BASIC,4,25,24,9,23,0,DIFFICULT,7,40,43,18,47,5,EXPERT,10,54,49,30,55,17
Dreamin',BEGINNER,2,14,21,5,0,0,BASIC,4,19,21,14,42,0,DIFFICULT,6,32,37,32,87,2,EXPERT,9,48,42,50,37,23,CHALLENGE,12,70,53,14,20,69
EGOISM 440,BEGINNER,9,54,56,9,1,2,BASIC,10,59,70,9,11,8,DIFFICULT,13,88,106,10,16,40,EXPERT,17,152,135,10,21,120,CHALLENGE,19,226,142,18,5,140
Electronic or Treat!,BEGINNER,3,25,22,7,7,0,BASIC,7,45,30,9,44,0,DIFFICULT,12,74,60,16,36,50,EXPERT,15,98,107,63,32,103
Elysium,BEGINNER,1,14,11,0,0,0,BASIC,5,34,23,7,15,0,DIFFICULT,8,49,36,7,59,12,EXPERT,11,57,54,10,93,25,CHALLENGE,13,83,72,16,57,100
Engraved Mark,BEGINNER,3,24,31,7,0,0,BASIC,8,45,46,20,51,5,DIFFICULT,12,76,62,25,20,30,EXPERT,15,101,112,16,21,102
esrev:eR,BEGINNER,2,21,25,0,26,0,BASIC,5,33,25,9,68,0,DIFFICULT,9,53,51,10,49,12,EXPERT,13,81,64,20,60,74
Follow Tomorrow,BEGINNER,2,18,17,0,4,0,BASIC,5,25,23,7,52,0,DIFFICULT,8,45,40,27,16,9,EXPERT,11,63,52,12,10,43
FUJIMORI -祭- FESTIVAL,BEGINNER,3,24,26,1,3,0,BASIC,5,34,26,9,13,0,DIFFICULT,9,54,46,41,25,10,EXPERT,12,74,72,36,16,37
FUNKY SUMMER BEACH,BEGINNER,3,20,25,10,21,0,BASIC,6,35,25,14,29,0,DIFFICULT,10,58,50,10,19,20,EXPERT,14,87,88,52,5,100
Go↓Go↑Girls&Boys!,BEGINNER,3,19,19,0,30,0,BASIC,5,31,26,0,12,0,DIFFICULT,8,46,39,14,29,6,EXPERT,11,55,52,23,32,17
Habibe (Antuh muhleke),BEGINNER,3,20,23,12,0,0,BASIC,5,27,23,20,19,0,DIFFICULT,10,57,47,56,0,23,EXPERT,13,77,60,54,0,57
HAPPY☆LUCKY☆YEAPPY,BEGINNER,6,35,35,3,17,0,BASIC,10,54,53,47,24,3,DIFFICULT,13,75,71,50,32,25,EXPERT,16,111,121,47,21,102
HEART BEAT FORMULA (Vinyl Mix),BEGINNER,4,20,19,14,40,0,BASIC,8,49,38,1,55,17,DIFFICULT,11,62,47,0,42,72,EXPERT,13,80,67,5,32,103
HYENA,BEGINNER,3,26,28,3,0,0,BASIC,6,38,28,7,53,0,DIFFICULT,10,56,56,25,65,15,EXPERT,14,81,85,23,43,70
Idola,BEGINNER,3,20,25,1,12,0,BASIC,8,43,58,25,45,2,DIFFICULT,12,66,67,45,64,17,EXPERT,16,98,108,25,43,99,CHALLENGE,17,104,117,47,58,102
IMANOGUILTS,BEGINNER,4,28,30,1,26,9,BASIC,8,50,45,43,30,30,DIFFICULT,11,75,60,36,8,59,EXPERT,14,107,90,30,8,105,CHALLENGE,15,119,103,40,8,107
In The Breeze,BEGINNER,3,10,23,1,0,0,BASIC,5,23,23,9,19,0,DIFFICULT,9,43,46,27,19,13,EXPERT,11,57,52,21,26,57
JOMANDA,BEGINNER,4,23,30,0,33,4,BASIC,8,40,37,3,50,9,DIFFICULT,12,62,68,1,65,71,EXPERT,15,79,90,14,54,107,CHALLENGE,17,104,110,25,34,119
KHAMEN BREAK,BEGINNER,3,22,21,5,21,0,BASIC,7,37,35,12,42,0,DIFFICULT,11,63,64,16,37,23,EXPERT,16,96,100,29,38,103
LoveLove DokiDoki,BEGINNER,2,15,13,5,0,0,BASIC,6,42,26,14,5,0,DIFFICULT,10,61,53,32,9,21,EXPERT,12,78,60,32,29,43
MAX.(period),BEGINNER,5,20,25,5,0,0,BASIC,12,74,50,9,9,0,DIFFICULT,14,85,100,25,4,16,EXPERT,16,144,100,56,7,51,CHALLENGE,18,155,100,56,24,81
M.A.Y.U.,BEGINNER,2,21,21,1,0,0,BASIC,6,34,21,25,30,0,DIFFICULT,8,44,37,32,20,9,EXPERT,13,76,58,41,20,89
MITOれて！いばらきっしゅだ～りん,BEGINNER,2,20,21,0,0,0,BASIC,6,39,28,10,34,0,DIFFICULT,9,55,43,40,41,8,EXPERT,13,79,72,63,30,39
neko*neko,BEGINNER,2,11,10,0,9,0,BASIC,5,24,20,5,25,0,DIFFICULT,9,48,40,3,48,14,EXPERT,11,67,46,20,51,44,CHALLENGE,14,76,81,16,6,96
Nostalgia Is Lost,BEGINNER,3,20,21,0,19,0,BASIC,7,38,35,18,37,1,DIFFICULT,11,62,57,20,48,18,EXPERT,15,96,93,40,34,97
One Sided Love,BEGINNER,2,15,17,1,0,0,BASIC,5,21,23,3,0,0,DIFFICULT,8,44,34,16,0,7,EXPERT,10,60,46,27,0,23,CHALLENGE,12,66,46,74,92,29
Over The “Period”,BEGINNER,8,38,32,7,73,0,BASIC,12,63,107,38,85,95,DIFFICULT,15,91,107,45,62,119,EXPERT,18,132,123,65,52,141,CHALLENGE,19,151,140,78,32,159
Party Lights (Tommie Sunshine's Brooklyn Fire Remix),BEGINNER,2,17,16,0,0,0,BASIC,5,33,21,1,32,0,DIFFICULT,8,46,43,5,72,10,EXPERT,11,54,54,0,30,29
Plan 8,BEGINNER,4,28,35,7,27,0,BASIC,8,47,35,18,55,0,DIFFICULT,11,67,70,29,76,14,EXPERT,14,86,111,27,76,47
POSSESSION(EDP Live Mix),BEGINNER,3,25,23,3,35,0,BASIC,9,54,46,7,62,19,DIFFICULT,12,81,61,61,64,67,EXPERT,16,119,111,103,45,106
PRANA+REVOLUTIONARY ADDICT (U1 DJ Mix),BEGINNER,5,33,31,1,1,0,BASIC,9,56,47,25,19,10,DIFFICULT,13,80,62,36,9,36,EXPERT,17,140,113,58,10,106
